Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count
ENSDARG00000045768	9.73501353613273e-5	0.008761498804257702	-0.2736249191746583	4	12013043	12026507	1	protein_coding	cry1a	cryptochrome circadian regulator 1a [Source:ZFIN;Acc:ZDB-GENE-010426-2]	2542	3608	2663	2202	2822	4226	2329	3614	1847	2787	2562	2093	2870.4624714140623	2941.9418124220524	2553.6366661834245	2789.1529131009884	2382.8217252438358	3130.2586357744453	2347.6320876533955	2598.2674108780584	2643.679014278732	2892.3098022693293	2665.29267268053	2482.7105323606606
ENSDARG00000075015	9.740871720669169e-5	0.008761498804257702	-0.5020268630743728	3	53476155	53486169	-1	protein_coding	soul5	heme-binding protein soul5 [Source:ZFIN;Acc:ZDB-GENE-110718-2]	740	920	532	533	684	1034	511	689	416	666	481	404	835.6185007263596	750.1625464047362	510.1519738676612	675.1219358232637	577.5514032837646	765.8985871724507	515.0880192318098	495.3531394839464	595.4360963399852	691.1655286370195	500.3925743791315	479.2236287977577
ENSDARG00000087832	1.0071398199729518e-4	0.009023817244128308	1.1873008953224942	16	25701985	25741225	-1	protein_coding	bcl3	BCL3 transcription coactivator [Source:ZFIN;Acc:ZDB-GENE-061013-1]	19	20	47	14	70	37	38	40	44	26	43	55	21.455069613244365	16.30788144358122	45.069817240188115	17.733033961586663	59.10613776295837	27.406429134797555	38.30400143015415	28.757802001970763	62.97881788211381	26.98243805489866	44.73363970541092	65.24084055415018
ENSDARG00000055365	1.0684668849032888e-4	0.009522910970687868	1.2295336195021163	20	26543683	26551233	-1	protein_coding	si:dkey-25e12.3	si:dkey-25e12.3 [Source:NCBI gene;Acc:678527]	13	37	63	21	84	38	45	28	68	27	55	48	14.67978447221983	30.16958067062526	60.41273374748619	26.599550942379995	70.92736531555003	28.14714343573803	45.3600016936036	20.130461401379534	97.3309003632668	28.020224133933226	57.217446134827924	56.93746084725834
ENSDARG00000097239	1.071050488386423e-4	0.009522910970687868	1.0470558964595658	16	48753664	48756697	1	protein_coding	si:ch73-31d8.2	si:ch73-31d8.2 [Source:ZFIN;Acc:ZDB-GENE-030131-8387]	18	36	50	15	60	40	57	35	39	26	46	40	20.32585542307361	29.354186598446198	47.9466140853065	18.99967924455714	50.66240379682146	29.62857203761898	57.45600214523123	25.163076751724418	55.82213403187361	26.98243805489866	47.85459131276517	47.447884039381954
ENSDARG00000037099	1.129320263797692e-4	0.010002674061713452	-0.4128022112857516	1	29211540	29228393	1	protein_coding	irs2a	insulin receptor substrate 2a [Source:ZFIN;Acc:ZDB-GENE-040426-975]	566	849	624	554	573	964	463	952	565	665	640	614	639.135231636648	692.2695672800228	598.3737437846252	701.7214867656437	483.8259562596449	714.0485861066174	466.7040174252993	684.4356876469042	808.7052750771433	690.127742557985	665.8030095689068	728.3250200045129
ENSDARG00000060113	1.1354471578604519e-4	0.010018702184528383	-0.37395043022784186	17	16090160	16108384	1	protein_coding	znf395a	zinc finger protein 395a [Source:ZFIN;Acc:ZDB-GENE-061215-52]	1121	1298	994	848	944	1603	898	1460	941	1117	1141	1067	1265.8491071814176	1058.3815056884212	953.1786880158933	1074.1151999589636	797.0884864033243	1187.3650244075807	905.1840337968008	1049.659773071933	1346.8879006152067	1159.207050281608	1187.0019279970666	1265.6723067505136
ENSDARG00000095462	1.1460072843491794e-4	0.010073577666896613	2.195553629743522	22	7472420	7476352	1	protein_coding	cela1.2	chymotrypsin like elastase family member 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050208-732]	26	7	79	6	29	11	71	10	20	26	31	24	29.35956894443966	5.707758505253428	75.75565025478427	7.599871697822856	24.48682850179704	8.14785731034522	71.56800267213012	7.189450500492691	28.626735400960822	26.98243805489866	32.24983327599392	28.46873042362917
ENSDARG00000044615	1.1610004427101714e-4	0.01016685897114424	0.430128738418289	6	6924637	6967588	1	protein_coding	zak	sterile alpha motif and leucine zipper containing kinase AZK [Source:ZFIN;Acc:ZDB-GENE-070912-386]	266	390	438	250	491	349	364	358	243	243	300	272	300.37097458542115	318.0036881498338	420.01233938728495	316.661320742619	414.58733773732223	258.5092910282256	366.91201369937136	257.38232791763835	347.814835121674	252.18201720539903	312.095160735425	322.64561146779727
ENSDARG00000039052	1.1871479021364707e-4	0.010356749705631179	0.8108516414288304	2	21326957	21335131	-1	protein_coding	klhl40a	kelch-like family member 40a [Source:NCBI gene;Acc:553257]	51	111	116	74	186	104	150	65	59	47	104	68	57.58992369870856	90.50874201187578	111.23614467791108	93.73175093981523	157.05345177014652	77.03428729780936	151.20000564534533	46.73142825320249	84.44886943283443	48.775945714624505	108.19298905494735	80.66140286694932
ENSDARG00000095282	1.2096953899888696e-4	0.010491794912563981	3.0043270481913065	5	44372168	44374004	1	lincRNA	BX950187.1	NA	2	3	13	1	28	3	14	1	3	9	8	7	2.2584283803415124	2.446182216537183	12.466119662179691	1.266645282970476	23.64245510518335	2.2221429028214237	14.112000526898898	0.7189450500492691	4.294010310144124	9.340074711311075	8.322537619611333	8.30337970689184
ENSDARG00000091669	1.2116698425265652e-4	0.010491794912563981	0.7040413930537119	21	25688388	25695124	1	protein_coding	bicdl2l	bicaudal-D-related protein 2-like [Source:ZFIN;Acc:ZDB-GENE-091204-161]	103	180	203	84	229	146	196	196	186	101	214	143	116.30906158758788	146.770932992231	194.6632531863444	106.39820376951998	193.36150782453524	108.14428793730927	197.56800737658457	140.91322980965674	266.22863922893566	104.81639398249095	222.62788132460318	169.62618544079047
ENSDARG00000114063	1.2186035798650909e-4	0.010512607685631711	0.6449653876991778	10	15064433	15076420	1	protein_coding	parm1	prostate androgen-regulated mucin-like protein 1 [Source:ZFIN;Acc:ZDB-GENE-140106-262]	171	160	253	113	307	189	204	145	148	124	176	140	193.0956265191993	130.46305154864976	242.6098672716509	143.13091697566378	259.22263276040314	139.99500287774967	205.63200767766966	104.24703225714401	211.8378419671101	128.68547380028593	183.09582763144934	166.06759413783683
ENSDARG00000043492	1.2376902265257835e-4	0.010637718295095308	2.1816068195270533	13	311380	318827	1	protein_coding	irf1a	interferon regulatory factor 1a [Source:ZFIN;Acc:ZDB-GENE-060421-4031]	4	9	29	9	43	3	19	7	16	8	17	48	4.516856760683025	7.3385466496115495	27.80903616947777	11.399807546734284	36.308056054388715	2.2221429028214237	19.152000715077076	5.032615350344884	22.90138832076866	8.302288632276511	17.685392441674086	56.93746084725834
ENSDARG00000074126	1.2629859707080347e-4	0.010815074699723488	0.7143371237246042	8	16470358	16515127	-1	protein_coding	ttc39a	tetratricopeptide repeat domain 39A [Source:ZFIN;Acc:ZDB-GENE-091116-42]	116	124	193	77	191	123	168	141	92	114	155	178	130.9888460598077	101.10886495020357	185.0739303692831	97.53168678872666	161.27531875321498	91.10785901567837	169.34400632278678	101.37125205694694	131.6829828444198	118.30761300994028	161.2491663799696	211.14308397524968
ENSDARG00000101872	1.273283672983794e-4	0.010863169454140413	-2.706886273267142	7	39437384	39441050	-1	antisense	BX842701.1	NA	12	21	4	11	3	16	0	11	8	7	12	6	13.550570282049074	17.12327551576028	3.8357291268245204	13.933098112675236	2.533120189841073	11.851428815047592	0	7.90839555054196	11.45069416038433	7.264502553241948	12.483806429417001	7.117182605907293
ENSDARG00000058731	1.3056244453537208e-4	0.01109828603621921	1.5215488855417596	8	12854105	12867434	-1	protein_coding	slc2a6	solute carrier family 2 member 6 [Source:ZFIN;Acc:ZDB-GENE-081104-301]	17	19	35	20	64	13	58	15	38	23	34	60	19.196641232902856	15.49248737140216	33.562629859714555	25.33290565940952	54.03989738327622	9.62928591222617	58.464002182866864	10.784175750739037	54.39079726182557	23.86907981779497	35.37078488334817	71.17182605907293
ENSDARG00000037527	1.3324494551104335e-4	0.01128497155302654	1.633334416100242	23	20357247	20363261	-1	protein_coding	si:rp71-17i16.5	si:rp71-17i16.5 [Source:ZFIN;Acc:ZDB-GENE-090312-117]	13	10	34	8	40	8	21	10	13	4	20	21	14.67978447221983	8.15394072179061	32.60369757800842	10.133162263763808	33.774935864547636	5.925714407523796	21.168000790348348	7.189450500492691	18.607378010624537	4.1511443161382555	20.806344049028336	24.910139120675524
ENSDARG00000078878	1.3530360276287998e-4	0.011417656020783247	-1.8745398936818343	1	454315	462165	-1	protein_coding	METTL21C	si:ch73-244f7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-178]	16	26	12	23	6	37	3	41	8	18	9	10	18.0674270427321	21.200245876655586	11.50718738047356	29.132841508320947	5.066240379682146	27.406429134797555	3.024000112906907	29.476747052020034	11.45069416038433	18.68014942262215	9.36285482206275	11.861971009845488
ENSDARG00000078691	1.3599431597139026e-4	0.011434362668232181	-0.3081170203202334	10	22510280	22533793	1	protein_coding	gigyf1b	GRB10 interacting GYF protein 1b [Source:ZFIN;Acc:ZDB-GENE-091204-310]	1170	1612	1207	1090	1169	1774	1076	1529	753	1184	1069	1017	1321.1806024997848	1314.4152443526464	1157.431264019299	1380.643358437819	987.0725006414048	1314.0271698684019	1084.608040495944	1099.2669815253325	1077.796587846175	1228.7387175769236	1112.0990894205645	1206.362451701286
ENSDARG00000033684	1.4400748969416638e-4	0.012064396410984928	3.0977405526745647	1	2048047	2051599	-1	protein_coding	oxgr1a.1	oxoglutarate (alpha-ketoglutarate) receptor 1a, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-060421-6734]	1	2	14	2	18	1	8	0	5	1	8	8	1.1292141901707562	1.630788144358122	13.425051943885821	2.533290565940952	15.198721139046437	0.7407143009404745	8.064000301085084	0	7.1566838502402055	1.0377860790345639	8.322537619611333	9.489576807876391
ENSDARG00000005749	1.4820517896209763e-4	0.012371400658253373	0.4819586011019996	22	31045277	31060579	-1	protein_coding	cand2	cullin-associated and neddylation-dissociated 2 (putative) [Source:ZFIN;Acc:ZDB-GENE-060503-645]	354	602	646	358	810	669	622	518	477	495	700	502	399.7418233204477	490.86723145179474	619.47025398216	453.45901130343043	683.9424512570897	495.53786732917746	626.9760234093653	372.4135359255214	682.7476393129157	513.7041091221091	728.2220417159917	595.4709446942435
ENSDARG00000026629	1.4986867219297164e-4	0.012465420813297849	0.3588378700774117	20	26709009	26822550	-1	protein_coding	gmds	GDP-mannose 4,6-dehydratase [Source:ZFIN;Acc:ZDB-GENE-050419-45]	348	484	532	292	566	528	500	580	351	392	422	450	392.96653817942314	394.65073093466555	510.1519738676612	369.860422627379	477.9153424833491	391.09715089657055	504.0000188178178	416.98812902857605	502.39920628686247	406.8121429815491	439.0138594344979	533.788695443047
ENSDARG00000099717	1.5601641039229215e-4	0.0129304172127269	1.7243652395829532	21	2091895	2101392	1	protein_coding	si:rp71-1h20.9	si:rp71-1h20.9 [Source:ZFIN;Acc:ZDB-GENE-131127-386]	9	12	20	3	26	7	31	8	28	8	23	25	10.162927711536804	9.784728866148733	19.1786456341226	3.799935848911428	21.953708311955964	5.185000106583321	31.248001166704704	5.751560400394153	40.077429561345156	8.302288632276511	23.927295656382586	29.65492752461372
ENSDARG00000012694	1.569936450265199e-4	0.012965105076460573	0.6912117346116615	1	56130222	56176976	-1	protein_coding	c3a.1	complement component c3a, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-990415-35]	6166	5915	8549	3720	11053	10028	11355	9259	6697	7940	7665	10480	6962.734696592882	4823.055936939146	8197.912076305705	4711.920452650171	9332.859152771127	7427.883009831078	11445.840427352643	6656.712218406183	9585.662349011733	8240.021467534438	7974.031356790109	12431.345618318072
ENSDARG00000052115	1.6271207219665935e-4	0.013389703359559137	1.5077730892096801	25	10410620	10436906	1	protein_coding	ehf	ets homologous factor [Source:ZFIN;Acc:ZDB-GENE-060312-7]	19	11	42	12	42	10	33	16	22	13	25	41	21.455069613244365	8.969334793969672	40.275155831657464	15.199743395645712	35.46368265777502	7.407143009404745	33.264001241975976	11.503120800788306	31.489408941056904	13.49121902744933	26.007930061285418	48.6340811403665
ENSDARG00000040258	1.6512418637725141e-4	0.013540183282934616	1.0399184283205356	17	5829851	5860222	-1	protein_coding	si:ch73-340m8.2	si:ch73-340m8.2 [Source:ZFIN;Acc:ZDB-GENE-110411-209]	34	31	93	32	61	42	65	57	44	32	57	70	38.39328246580571	25.277216237550892	89.18070219867009	40.53264905505523	51.50677719343515	31.11000063949993	65.52000244631631	40.97986785280834	62.97881788211381	33.209154529106044	59.298080539730755	83.03379706891842
ENSDARG00000018283	1.7165093175327078e-4	0.014025815219247895	0.6117764421749581	18	31073265	31075619	1	protein_coding	cyba	cytochrome b-245, alpha polypeptide [Source:ZFIN;Acc:ZDB-GENE-040426-1526]	167	206	275	130	396	246	205	235	161	196	228	223	188.57876975851627	167.97117886888657	263.7063774691858	164.6638867861619	334.3718650590216	182.21571803135674	206.6400077153053	168.95208676157824	230.44521997773464	203.40607149077454	237.19232215892302	264.52195351955436
ENSDARG00000092714	1.8890917240913503e-4	0.01538184650851364	1.6324379466036958	4	13499264	13502549	-1	protein_coding	si:ch211-266a5.12	si:ch211-266a5.12 [Source:ZFIN;Acc:ZDB-GENE-081104-210]	8	17	34	8	53	12	20	7	32	14	26	32	9.03371352136605	13.861699227044038	32.60369757800842	10.133162263763808	44.75179002052562	8.888571611285695	20.160000752712712	5.032615350344884	45.80277664153732	14.529005106483895	27.048247263736837	37.958307231505565
ENSDARG00000071014	1.914468828829894e-4	0.015498916537824294	0.4236031698923763	19	7575141	7591062	1	protein_coding	s100u	S100 calcium binding protein U [Source:ZFIN;Acc:ZDB-GENE-030131-3121]	522	813	806	466	975	662	742	869	528	540	670	716	589.4498072691347	662.9153806815766	772.8994190551408	590.2567018642418	823.2640616983487	490.3528672225941	747.9360279256416	624.7632484928148	755.7458145853658	560.4044826786645	697.0125256424492	849.3171243049369
ENSDARG00000076560	1.916827133653181e-4	0.015498916537824294	-0.591126153022276	10	15967341	15997914	1	protein_coding	apbb1	amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65) [Source:ZFIN;Acc:ZDB-GENE-091118-127]	307	438	209	318	242	411	295	294	123	216	185	186	346.66875638242215	357.1426036144287	200.4168468765812	402.79319998461136	204.3383619805132	304.43357768653505	297.3600111025125	211.3698447144851	176.05442271590906	224.1617930714658	192.4586824535121	220.63266078312608
ENSDARG00000026499	1.9301158258227576e-4	0.015552176338209343	-0.5107403707651293	10	32683089	32788832	1	protein_coding	ppm1e	protein phosphatase, Mg2+/Mn2+ dependent, 1E [Source:ZFIN;Acc:ZDB-GENE-070326-2]	231	316	221	235	231	434	191	301	108	205	202	145	260.84847792944464	257.6645268085833	211.92403425705473	297.66164149806184	195.05025461776262	321.47000660816593	192.5280071884064	216.40246006483	154.58437116518846	212.7461462020856	210.14407489518618	171.99857964275958
ENSDARG00000011770	1.988216545485933e-4	0.015964897285310226	-0.4839851920098931	9	23808546	23812636	1	protein_coding	dhrs12	dehydrogenase/reductase (SDR family) member 12 [Source:ZFIN;Acc:ZDB-GENE-060929-1134]	492	605	304	348	459	639	370	653	279	416	353	264	555.573381564012	493.3134136683319	291.5154136386635	440.79255847372565	387.56738904568414	473.3164383009632	372.9600139251852	469.4711176821727	399.3429588434035	431.7190088783786	367.2319724653501	313.15603465992086
ENSDARG00000117639	1.9961397489547155e-4	0.015973247935945907	5.311819574626864	3	906519	909941	1	lincRNA	FP102809.1	NA	0	1	5	0	20	0	13	3	1	0	1	13	0	0.815394072179061	4.79466140853065	0	16.887467932273818	0	13.104000489263262	2.156835150147807	1.4313367700480413	0	1.0403172024514167	15.420562312799134
ENSDARG00000078210	2.012368207677631e-4	0.016047772036895912	-0.7245181345522292	6	54538948	54562508	1	protein_coding	tulp1b	TUB like protein 1b [Source:ZFIN;Acc:ZDB-GENE-110411-113]	98	137	78	109	84	148	66	140	49	109	96	99	110.6629906367341	111.70898788853137	74.79671797307815	138.0643358437819	70.92736531555003	109.62571653919022	66.52800248395195	100.65230700689767	70.13550173235402	113.11868261476747	99.87045143533601	117.43351299747033
ENSDARG00000076230	2.0496755697162864e-4	0.016289305229738406	0.6769339239808126	14	22293787	22367920	1	protein_coding	atp10b	ATPase phospholipid transporting 10B [Source:ZFIN;Acc:ZDB-GENE-130530-796]	86	148	154	67	171	111	170	181	127	98	151	119	97.11242035468503	120.67832268250103	147.67557138274404	84.8652339590219	144.38785082094114	82.21928740439267	171.36000639805806	130.12905405891772	181.77976979610122	101.70303574538727	157.08789757016393	141.1574550171613
ENSDARG00000024540	2.0616217451022438e-4	0.01632832567127736	0.3259573814222067	8	29726620	29734951	1	protein_coding	tspan36	tetraspanin 36 [Source:NCBI gene;Acc:437021]	922	1076	1174	726	1520	1308	1157	1512	864	951	1069	956	1041.135483337437	877.3640216646696	1125.7864987229966	919.5844754365656	1283.4475628528103	968.8543056301406	1166.2560435444304	1087.0449156744949	1236.6749693215077	986.9345611618703	1112.0990894205645	1134.0044285412287
ENSDARG00000038378	2.0989573979747367e-4	0.01656748482224549	-0.3972490750025548	15	45640906	45663081	1	protein_coding	sagb	S-antigen; retina and pineal gland (arrestin) b [Source:ZFIN;Acc:ZDB-GENE-050913-98]	1873	2609	1718	1665	1679	2460	1576	2752	1516	2427	2532	1974	2115.0181781898264	2127.36313431517	1647.4456599711314	2108.964396145843	1417.702932914387	1822.1571803135673	1588.6080593137617	1978.5367777355884	2169.9065433928304	2518.7068138168866	2634.0831566069874	2341.5530773434994
ENSDARG00000063435	2.1658147327785203e-4	0.017037253114867236	0.435462259709446	12	4487561	4532066	-1	protein_coding	trpm4b.2	transient receptor potential cation channel, subfamily M, member 4b, transient receptor potential cation channel, subfamily M, member 4b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-061214-2]	166	237	280	169	321	283	274	281	159	161	237	203	187.44955556834552	193.24839510643747	268.50103887771644	214.06305282201043	271.0438603129948	209.6221471661543	276.19201031216414	202.0235590638446	227.58254643763854	167.0835587245648	246.55517698098578	240.7980114998634
ENSDARG00000069627	2.2002428106610985e-4	0.017249606305473463	2.3039634950534107	8	6880262	6897619	-1	protein_coding	si:ch211-255g12.8	si:ch211-255g12.8 [Source:ZFIN;Acc:ZDB-GENE-081104-39]	2	6	14	2	27	7	21	3	27	3	23	7	2.2584283803415124	4.892364433074366	13.425051943885821	2.533290565940952	22.798081708569654	5.185000106583321	21.168000790348348	2.156835150147807	38.646092791297114	3.1133582371036916	23.927295656382586	8.30337970689184
ENSDARG00000013598	2.2917988329875893e-4	0.017906896874851853	2.470715833924848	15	34699585	34702661	1	protein_coding	tnfb	tumor necrosis factor b (TNF superfamily, member 2) [Source:ZFIN;Acc:ZDB-GENE-050601-2]	6	2	20	3	26	2	12	10	11	8	6	23	6.775285141024537	1.630788144358122	19.1786456341226	3.799935848911428	21.953708311955964	1.481428601880949	12.096000451627628	7.189450500492691	15.744704470528452	8.302288632276511	6.2419032147085005	27.28253332264462
