Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count
ENSDARG00000028275	1.2331999760975068e-4	0.014037057943889228	0.3382506704446501	8	46499098	46509194	-1	protein_coding	sult1st1	sulfotransferase family 1, cytosolic sulfotransferase 1 [Source:NCBI gene;Acc:323424]	495	574	728	450	568	370	465	1005	604	839	858	744	657	957	447	586	552	725	526	432	612	662	515	531.1357297027067	444.7130018244498	664.0003946631689	667.2993299457429	618.2275934270866	445.87642039693947	590.6181624063058	725.058836322552	447.8246112005433	673.177201164988	604.1848814682953	713.7776605881602	627.6976750505131	653.9943235686418	608.8282300130393	577.6135420113989	659.9110766031444	700.2735213127326	565.5880786168449	566.0454728540619	614.0078810793163	654.9867118690928	581.6729119037761
ENSDARG00000040838	1.240327004780736e-4	0.014052209453695768	0.29442271854112156	9	34938316	34945582	-1	protein_coding	dcun1d2a	DCN1, defective in cullin neddylation 1, domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-020416-2]	329	492	504	264	451	329	339	653	494	626	535	448	470	681	429	393	347	371	350	333	511	578	382	353.01748499432426	381.1825729923856	459.69258092065536	391.48227356816915	490.8814166120001	396.4684927313327	430.57969259298426	471.1078807150512	366.2671488958086	502.2752418704201	376.7353281882727	429.80160207459113	449.0379106145223	465.3815405958673	584.31165699238	387.3756348301702	414.8354050385708	358.346864009688	376.34187740664584	436.3267186583394	512.6765150842004	571.8766154989964	431.45447057716984
ENSDARG00000010472	1.2551588191144492e-4	0.01415410491601387	0.24259244116037285	2	44203075	44255537	-1	protein_coding	atp1a2a	ATPase Na+/K+ transporting subunit alpha 2 [Source:ZFIN;Acc:ZDB-GENE-001212-6]	2242	2795	2870	1679	2378	1955	2026	4442	2857	3062	3129	2685	3054	2963	1906	2053	1862	2464	2037	1987	2414	2919	2200	2405.66930503731	2165.457909580727	2617.6938635759543	2489.7679443975608	2588.2838330450913	2355.91459966491	2573.3169828713453	3204.6879113878367	2118.2697254966097	2456.815959436464	2203.373536263748	2575.9314767193687	2917.7910191845767	2024.8538983635167	2596.0326765209234	2023.6187743163855	2226.0043924548095	2379.964077951135	2190.3097265066785	2603.5471170394007	2421.9199753684147	2888.075848860849	2484.8163226957427
ENSDARG00000100718	1.307732027242044e-4	0.01467868657429785	0.2097492967865853	5	6796291	6844306	1	protein_coding	me2	malic enzyme 2, NAD(+)-dependent, mitochondrial [Source:NCBI gene;Acc:445233]	641	864	825	509	669	562	604	1138	854	940	823	790	818	923	478	634	495	734	594	525	696	736	605	687.7939449281515	669.3937867183356	752.4729747213108	754.7896865386292	728.1589084554946	677.2501304407567	767.1685378352876	821.0118962537952	633.1824800749404	754.2152194220365	579.5386450447635	757.9090750868905	781.5170444312324	630.759415521271	651.0512168819525	624.9265966471448	591.7680849973849	708.966571922132	638.7059290844218	687.9024843712558	698.2834726000069	728.202749147511	683.3244887413292
ENSDARG00000013598	1.3316254136799374e-4	0.014877999149617549	1.7483165519603974	15	34699585	34702661	1	protein_coding	tnfb	tumor necrosis factor b (TNF superfamily, member 2) [Source:ZFIN;Acc:ZDB-GENE-050601-2]	6	2	20	4	14	3	15	23	11	26	2	12	2	10	11	8	7	8	8	6	14	6	23	6.438008844881294	1.5495226544405918	18.241769084152992	5.931549599517715	15.238004063343684	3.615214219434644	19.05219878730019	16.593386303899198	8.15574623047347	20.86127202656697	1.4083563670589634	11.512542912712261	1.910799619636265	6.833796484520812	14.982350179291794	7.885509105957664	8.368437565619583	7.727156097243945	8.602100055009048	7.861742678528638	14.04593192011508	5.936435455006883	25.977625191819126
ENSDARG00000026611	1.3536217070993714e-4	0.015054384536066175	0.4663055473551997	12	34258139	34277465	1	protein_coding	socs3b	suppressor of cytokine signaling 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2528]	310	304	454	293	510	263	375	680	428	612	558	439	433	550	432	429	305	355	350	331	387	389	508	332.6304569855335	235.52744347496994	414.08815821027287	434.48600816467257	555.0987194503771	316.93377990377047	476.3049696825047	490.587073332672	317.33267151296775	491.0422492407302	392.9314264094508	421.1671948900569	413.6881176512514	375.8588066486447	588.3977524958232	422.8604258069797	364.6247796448533	342.8925518152001	376.34187740664584	433.7061377654965	388.26968950603833	384.8788986662796	573.7666781497442
ENSDARG00000063646	1.375783317809747e-4	0.015230989287806994	0.4249091112293518	9	2041535	2045511	1	protein_coding	lnpa	NA	99	163	142	75	175	100	138	169	142	193	145	159	139	156	120	131	87	122	109	112	114	132	124	106.22714594054135	126.28609633690823	129.51656049748624	111.21655499095715	190.47505079179606	120.50714064782147	175.28022884316172	121.9253167547376	105.28326952065753	154.85482696643942	102.10583661177485	152.54119359343747	132.80057356472042	106.60722515852467	163.44382013772866	129.12521161005674	104.0077240298434	117.83913048297016	117.20361324949828	146.75252999920124	114.37401706379423	130.60158001015142	140.05328364285094
ENSDARG00000063519	1.4027407777384524e-4	0.015458840980122172	-0.395073131033556	10	36731039	36738642	-1	protein_coding	PLEKHB1	si:ch211-176g13.7 [Source:ZFIN;Acc:ZDB-GENE-030131-7664]	357	588	330	224	283	314	256	470	543	289	551	243	362	416	261	417	300	361	354	225	309	277	278	383.06152627043696	455.559660405534	300.9891898885243	332.16677757299203	308.0253678518759	378.39242163415946	325.1575259699232	339.082241862288	402.59729119519045	231.8810621414559	388.00217912474443	233.1289939824233	345.85473115416397	284.2859337560658	355.49030879955984	411.0321621480432	358.6473242408393	348.687918888133	380.64292743415035	294.81535044482393	310.0137830939686	274.06543683948445	313.99042623155293
ENSDARG00000036820	1.4119175110243923e-4	0.015489565635649951	0.3612646458252361	8	26292560	26326501	1	protein_coding	mgll	monoglyceride lipase [Source:ZFIN;Acc:ZDB-GENE-031006-9]	995	1333	1822	822	1415	912	1201	1744	1786	1852	1384	1390	1319	1562	1067	1009	1056	1295	1232	995	1535	1142	1471	1067.636466776148	1032.7568491846544	1661.8251635663373	1218.9334427008903	1540.1268392593795	1099.025122708132	1525.4460495698352	1258.2115527826177	1324.1966152386926	1485.9644535846933	974.5826060048026	1333.5362207225037	1260.1723491501168	1067.4390108821508	1453.287967391304	994.5598359889103	1262.4385813277543	1250.8333932413636	1324.7234084713934	1303.7389941893325	1540.036106955475	1129.9015482696434	1661.4385503115625
ENSDARG00000063292	1.4344514160537098e-4	0.015665889451451438	-0.22026194115874895	8	7311478	7352278	1	protein_coding	ssuh2rs1	ssu-2 homolog, related sequence 1 [Source:NCBI gene;Acc:767720]	1709	2260	1722	1074	1367	1539	1020	2015	2422	2064	2344	1680	1477	3354	1302	2069	1695	2027	1797	1239	1672	1890	1552	1833.7595193170218	1750.9605995178686	1570.6163181455724	1592.6210674705064	1487.882253899344	1854.6048945699724	1295.5495175364128	1453.724930537256	1795.7470336551587	1656.0640562628548	1650.593662193105	1611.7560077797166	1411.1255191013818	2292.0553409082804	1773.365448494356	2039.3897925283009	2026.357381960742	1957.8681761391845	1932.2467248564074	1623.449863116164	1677.4855836023153	1869.9771683271683	1752.9249694653602
ENSDARG00000116804	1.4665054427637664e-4	0.015901821215148507	0.6727798321936203	20	54829098	54869006	-1	protein_coding	CABZ01037174.1	NA	44	72	115	70	108	59	111	109	95	152	94	116	94	80	59	65	46	86	82	59	99	85	123	47.21206486246282	55.782815559861305	104.8901722338797	103.80211799156001	117.55031706007985	71.09921298221467	140.9862710260214	78.6382220489136	70.43599017227089	121.95820569377612	66.192749251771275	111.2879148228852	89.80758212290446	54.6703718761665	80.35987823438326	64.06976148590601	54.99258971692869	83.0669280453724	88.17152556384274	77.30713633886495	99.32480429224236	84.09950227926419	138.92382167798925
ENSDARG00000014386	1.4691721807355188e-4	0.015901821215148507	0.43604912241363475	23	26763338	26784771	-1	protein_coding	galnt6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 (GalNAc-T6) [Source:ZFIN;Acc:ZDB-GENE-040426-2272]	263	452	562	260	404	226	323	596	546	644	437	471	418	472	418	336	251	372	478	384	521	438	442	282.19938770063004	350.1921199035737	512.593711264699	385.5507239686514	439.72526011363203	272.3461378640765	410.2573472198641	429.9851407445184	404.8215856216832	516.7176609657357	307.7258662023835	451.86730932395625	399.3571205039794	322.55519406938237	569.3293068130881	331.19138245022185	300.0682612815022	359.3127585218434	513.9754782867906	503.15153142583284	522.7093235985684	433.3597882155025	499.22218846887193
ENSDARG00000024090	1.5629826793838114e-4	0.016799364394247278	-0.32733651977622413	14	8475007	8496669	1	protein_coding	dnajc4	DnaJ (Hsp40) homolog, subfamily C, member 4 [Source:ZFIN;Acc:ZDB-GENE-030131-3093]	262	334	225	180	209	233	179	256	346	249	388	221	263	307	154	277	256	248	257	171	256	257	202	281.12638622648313	258.77028329157883	205.21990219672114	266.91973197829714	227.48163208848786	280.78163770942405	227.35623886178226	184.6916040781824	256.53529052216555	199.78679748519906	273.2211352094389	212.02266530911749	251.27014998216887	209.79755207478894	209.7529025100851	273.0357527937841	306.0457166855162	239.5418390145623	276.34246426716567	224.0596663380662	256.8398979678186	254.2773186561282	228.15131690206363
ENSDARG00000043243	1.5659543630026335e-4	0.016799364394247278	0.9163310021380264	20	20360337	20410127	-1	protein_coding	prkchb	protein kinase C, eta, b [Source:ZFIN;Acc:ZDB-GENE-041001-104]	58	48	132	82	140	46	73	180	85	141	58	110	114	64	101	43	56	72	133	91	116	136	114	62.23408550051917	37.1885437065742	120.39567595540973	121.59676679011315	152.38004063343683	55.43328469799788	92.72070076486092	129.861284117472	63.021675417295	113.13228291330549	40.842334644709936	105.53164336652907	108.91557831926711	43.7362975009332	137.5652152825883	42.38461144452244	66.94750052495667	69.54440487519551	143.0099134145254	119.23643062435102	116.38057876666781	134.55920364682268	128.75866399423393
ENSDARG00000035909	1.597368012840841e-4	0.017060875538029156	0.362870048859947	19	30867845	30884054	1	protein_coding	mfsd2ab	major facilitator superfamily domain containing 2ab [Source:NCBI gene;Acc:445176]	661	1184	1091	523	1056	633	863	1295	1009	1288	1340	1286	899	1279	709	995	635	1033	785	649	812	1173	855	709.2539744110892	917.3174114288303	995.0885035405456	775.5501101369412	1149.3808779207807	762.81020030071	1096.136503562671	934.279794067368	748.1043587770665	1033.4353219314714	943.5987659295055	1233.7608488123308	858.9044290265011	874.0425703702119	965.6805706470802	980.7601950534844	759.1368363097765	997.7690310566244	844.0810678977628	850.3784997275144	814.6640513666747	1160.5731314538457	965.6899799567545
ENSDARG00000101586	1.627128792075649e-4	0.01723502214537717	-0.47937939367863713	6	24140757	24143923	-1	protein_coding	si:ch73-389b16.1	si:ch73-389b16.1 [Source:ZFIN;Acc:ZDB-GENE-120215-152]	110	146	68	76	86	79	64	95	154	117	147	78	81	131	63	117	94	108	92	87	102	67	107	118.03016215615705	113.11515377416319	62.02201488612017	112.69944239083658	93.60488210339692	95.20064111177896	81.2893814924808	68.537899950888	114.18044722662859	93.87572411955136	103.5141929788338	74.8315289326297	77.38738459526874	89.52273394722265	85.80800557230755	115.32557067463084	112.37616159546297	104.31660731279325	98.92415063260405	113.99526883866525	102.33464684655273	66.29019591424353	120.85243024020203
ENSDARG00000099923	1.6278903160616096e-4	0.01723502214537717	0.3121940881579669	14	48862987	48921546	1	protein_coding	zgc:154054	zgc:154054 [Source:ZFIN;Acc:ZDB-GENE-061103-283]	309	434	487	261	331	263	296	585	437	588	413	439	378	488	363	319	264	390	353	322	424	376	404	331.55745551138665	336.2464160136084	444.1870771991253	387.0336113685309	360.2699532119114	316.93377990377047	375.9633894027237	422.049173381784	324.00555479244605	471.78569044697605	290.82558979767595	421.1671948900569	361.1411281112541	333.4892684446156	494.4175559166292	314.43467560006184	315.60964533193857	376.6988597406423	379.5676649272742	421.9135237477036	425.3910810091996	372.016621847098	456.30263380412725
ENSDARG00000002339	1.6473796874334163e-4	0.017365530661662253	-0.3184188539391223	3	15489725	15496610	-1	protein_coding	sgf29	SAGA complex associated factor 29 [Source:ZFIN;Acc:ZDB-GENE-041010-62]	164	236	144	135	141	139	113	198	245	177	226	137	157	263	128	168	120	187	163	129	153	137	156	175.9722417600887	182.8436732239898	131.34073740590154	200.18979898372288	153.46846949510424	167.50492550047184	143.52656419766143	142.84741252921918	181.6507114969091	142.01712110393666	159.14426947766287	131.43486492013164	149.9977701414468	179.72884754289737	174.34007481357725	165.59569122511093	143.45892969633573	180.6222737730772	175.26778862080934	169.02746758836574	153.5019702698291	135.5486095559905	176.1960665184254
ENSDARG00000038424	1.7286556040533064e-4	0.01814340048496641	0.8857375270518655	16	16665203	16701718	-1	protein_coding	c4b	complement 4B (Chido blood group) [Source:ZFIN;Acc:ZDB-GENE-100805-2]	433	377	653	466	1055	390	561	1915	657	997	938	1211	840	1161	925	1026	687	749	513	742	706	945	1532	464.6096383056	292.0850203620515	595.5937605975952	691.0255283438138	1148.2924490591133	469.97784852650375	712.552234645027	1381.579772694216	487.1204794019155	799.9495465572027	660.5191361506538	1161.807455607879	802.5358402472314	793.4037718528663	1259.8794468949918	1011.3165428390704	821.302372511522	723.4549896044643	551.6096660274552	972.2355112447083	708.3162811143748	934.9885841635842	1730.3357301681262
ENSDARG00000030896	1.7501757360221905e-4	0.01821307801049092	-0.6185549324426513	2	720779	722170	-1	protein_coding	foxq1a	forkhead box Q1a [Source:ZFIN;Acc:ZDB-GENE-070424-74]	189	124	101	92	72	128	65	114	147	93	148	102	102	195	101	86	126	103	116	65	118	116	116	202.79727861376074	96.07040457531669	92.12093387497261	136.42564078890743	78.36687804005324	154.2491400292115	82.55952807830081	82.2454799410656	108.99042689814547	74.61916532579724	104.2183711623633	97.85661475805422	97.45078060144952	133.25903144815584	137.5652152825883	84.76922288904488	150.6318761811525	99.48713475201579	124.73045079763119	85.16887901739358	118.3871404695414	114.77108546346642	131.01758792395734
ENSDARG00000087873	1.7503184889438583e-4	0.01821307801049092	-0.493064550547991	6	43438074	43449013	-1	protein_coding	eevs	2-epi-5-epi-valiolone synthase [Source:ZFIN;Acc:ZDB-GENE-131121-365]	1252	1222	1028	772	546	1058	586	1185	1515	1059	1276	900	762	975	477	1129	912	994	1208	564	876	669	522	1343.3978456318966	946.7583418632015	937.6269309254637	1144.789072706919	594.2821584704037	1274.9655480539511	744.3058992905273	854.920120440024	1123.2686853788462	849.6956567744007	898.5313621836186	863.4407184534197	728.014655081417	666.2951572407792	649.6891850474715	1112.8424725782752	1090.2878656921514	960.0991450825602	1298.9171083063661	739.003811781692	878.8740258586294	661.9125532332675	589.579145657808
ENSDARG00000009280	1.7992214848144063e-4	0.01864193371766038	0.31724019456653146	5	72106837	72126424	-1	protein_coding	smyd1a	SET and MYND domain containing 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9825]	2687	4638	4284	2147	3676	2623	3231	4693	3873	5507	4658	3915	4199	3868	3555	2451	3131	3328	2974	3364	3984	3967	3642	2883.154961032673	3593.343035647732	3907.3869378255704	3183.7592475411334	4001.0644954893846	3160.9022991923575	4103.843618784461	3385.772257573867	2871.564104602159	4418.577886550165	3280.0619788803256	3755.9671252723756	4011.7238014263385	2643.3124802126504	4842.023171580212	2415.922852337779	3743.0825739935594	3214.4969364534813	3197.8306954496134	4407.817061761723	3997.070912124177	3924.973241668718	4113.5004760263155
ENSDARG00000008384	1.815954177900174e-4	0.018669440719010954	-0.2840678651552533	8	7393435	7444390	-1	protein_coding	hdac6	histone deacetylase 6 [Source:ZFIN;Acc:ZDB-GENE-030131-3232]	322	472	333	213	250	271	210	385	494	316	383	303	254	488	176	362	280	341	340	203	246	288	231	345.5064746752961	365.6873464479796	303.7254552511473	315.8550161743183	272.1072154168515	326.5743511555962	266.7307830222026	277.75885769570397	366.2671488958086	253.54469078442932	269.7002442917915	290.6917085459846	242.67155169380567	333.4892684446156	239.7176028686687	356.81928704458426	334.73750262478336	329.3700286450232	365.58925233788455	265.98896062355226	246.80708945345071	284.9489018403304	260.90571388305295
ENSDARG00000045768	1.8205406185484388e-4	0.018669440719010954	-0.17369900143700565	4	12013043	12026507	1	protein_coding	cry1a	cryptochrome circadian regulator 1a [Source:ZFIN;Acc:ZDB-GENE-010426-2]	2542	3608	2663	1943	2377	2202	2149	3533	3693	2822	4226	2329	2691	3614	1847	2787	2330	2771	2517	1884	2564	2562	2093	2727.569747281375	2795.3388686108274	2428.891553554971	2881.25021796573	2587.195404183424	2653.567237065029	2729.545012927207	2548.888426594603	2738.1064390125935	2264.2503714989225	2975.8570035955895	2234.3927036422383	2570.980888220595	2469.7340495058215	2515.6727982865405	2747.114234788001	2785.4942182705186	2676.4936931828715	2706.435729807222	2468.5872010579924	2572.4121030839333	2534.857939287939	2363.9638924555406
ENSDARG00000032072	1.8249772944547724e-4	0.018669440719010954	0.24589251808348578	8	8362441	8446668	-1	protein_coding	cdk16	cyclin-dependent kinase 16 [Source:ZFIN;Acc:ZDB-GENE-030131-2939]	330	451	414	203	357	273	301	562	383	444	476	389	440	483	267	311	321	363	299	255	350	382	321	354.09048646847117	349.4173585763534	377.6046200419669	301.026142175524	388.56910361526394	328.9844939685526	382.3141223318238	405.4557870778848	283.9682551155763	356.2463376844513	335.1888153600333	373.19826608708917	420.37591631997833	330.0723702023552	363.66249980644625	306.54916649410416	383.75263693769807	350.619707912444	321.50348955596314	334.12406383746713	351.148298002877	377.9530573021049	362.5572907206061
ENSDARG00000016188	1.8331266855465316e-4	0.01867401533238473	0.4484884388644763	22	17691381	17781213	-1	protein_coding	SBNO2	si:ch73-63e15.2 [Source:ZFIN;Acc:ZDB-GENE-091204-463]	324	498	640	468	701	379	501	908	641	772	652	627	641	777	569	524	428	496	579	416	574	577	660	347.65247762358985	385.8311409557073	583.7366106928957	693.9913031435726	762.9886320288516	456.7220630552434	636.3434394958263	655.0780332148032	475.25757579395406	619.4193078657577	459.12417566122207	601.5303671892157	612.411278093423	530.9859868472671	774.9961138197301	516.500846440227	511.6701825835974	479.0836780291246	622.5769914812798	545.0808257113189	575.8832087247183	570.8872095898287	745.4448968087228
ENSDARG00000078989	1.8613998584986202e-4	0.018882694380459853	0.4170258267305393	18	26719787	26755230	1	protein_coding	alpk3a	alpha-kinase 3a [Source:ZFIN;Acc:ZDB-GENE-050419-48]	162	268	296	172	282	194	235	447	256	453	368	243	265	361	207	226	249	294	218	197	256	305	203	173.82623881179492	207.63603569503928	269.97818244546426	255.05663277926172	306.9369389902085	233.78385285677368	298.48444766770297	322.4888555583888	189.8064577273826	363.4675472321091	259.1375715388493	233.1289939824233	253.18094960180514	246.7000530912013	281.94058973758194	222.765632243304	297.67727911989664	283.972986573715	234.40722649899655	258.12721794502363	256.8398979678186	301.76880229618325	229.28077886692535
