Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count
ENSDARG00000104839	7.473916834312196e-5	0.005368304853653987	-0.2697075773899471	4	69619	72011	1	protein_coding	mansc1	MANSC domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-070209-77]	753	778	582	1111	852	649	882	819	1376	954	1353	1295	783.3863112595301	879.648060623905	789.6665613052096	832.0436816578622	844.6129506343143	853.7776865533939	1103.5341072546685	838.385059828171	977.1797743046601	1063.0747674915685	988.4256253155002	1042.170017168891
ENSDARG00000105039	7.532537067636273e-5	0.0053951264788112355	0.8518565242003101	21	30600337	30648132	-1	protein_coding	phka1b	phosphorylase kinase, alpha 1b (muscle) [Source:ZFIN;Acc:ZDB-GENE-091204-81]	135	131	74	313	157	96	83	81	109	105	107	60	140.4477450465293	148.11554748294546	100.40433940994075	234.41014613763355	155.63877141970346	126.29069015273623	103.8473139480017	82.91720371926966	77.4074094470988	117.00508447234243	78.16817583795898	48.28586952133858
ENSDARG00000114393	7.63902991685316e-5	0.005455988832163714	4.366243679110847	2	45172838	45191319	-1	protein_coding	CR407590.2	NA	2	2	5	4	2	4	0	0	0	0	0	0	2.080707334022656	2.2613060684419155	6.7840769871581585	2.995656819650269	1.9826595085312544	5.262112089697343	0	0	0	0	0	0
ENSDARG00000104398	7.731405599351532e-5	0.005506454746392082	1.5646452464098148	16	45149355	45152169	-1	protein_coding	si:ch73-343g19.4	si:ch73-343g19.4 [Source:ZFIN;Acc:ZDB-GENE-100922-108]	34	23	18	26	16	23	15	6	5	12	4	11	35.37202467838515	26.005019787082027	24.42267715376937	19.471769327726747	15.861276068250035	30.257144515759723	18.767586858072594	6.142015090316272	3.5507985984907706	13.372009653981992	2.92217479768071	8.852409412245406
ENSDARG00000071506	7.79314497775455e-5	0.005519120930700009	0.21312467383606137	22	11972786	12091448	1	protein_coding	mgat5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:ZFIN;Acc:ZDB-GENE-060616-238]	922	936	748	1236	962	700	675	831	1096	751	1141	1101	959.2060809844445	1058.2912400308164	1014.8979172788605	925.657957271933	953.6592236035333	920.8696156970351	844.5414086132668	850.6690900088037	778.3350527891769	836.8649375117064	833.5503610384225	886.0457057165629
ENSDARG00000101706	7.795382548010248e-5	0.005519120930700009	0.6671916753146544	7	16548219	16562202	-1	protein_coding	csrp3	cysteine and glycine-rich protein 3 (cardiac LIM protein) [Source:ZFIN;Acc:ZDB-GENE-041010-119]	59	80	71	108	98	75	52	40	61	52	75	85	61.38086635366836	90.45224273767661	96.33389321764585	80.88273413055725	97.15031591803147	98.66460168182519	65.06096777465166	40.94676726877515	43.319742901587404	57.9453751672553	54.79077745651331	68.40498182189633
ENSDARG00000078473	7.814491871904174e-5	0.005519120930700009	-0.38149083524378286	11	38540138	38554394	-1	protein_coding	nucks1a	nuclear casein kinase and cyclin-dependent kinase substrate 1a [Source:ZFIN;Acc:ZDB-GENE-040912-175]	1069	937	807	1256	1075	869	991	1233	1663	1384	1858	2197	1112.1380700351096	1059.4218930650372	1094.9500257273266	940.6362413701844	1065.6794858355493	1143.193851486748	1239.911905089996	1262.184101059994	1180.9956138580303	1542.2384467592565	1357.3501935226898	1768.0675889730144
ENSDARG00000017126	7.991639747215264e-5	0.005628556271962307	-0.3114692684558843	18	44768829	44794015	1	protein_coding	ilvbl	ilvB (bacterial acetolactate synthase)-like [Source:NCBI gene;Acc:393639]	496	522	448	787	559	492	641	675	941	666	873	1006	516.0154188376188	590.2008838633399	607.853298049371	589.3954792661904	554.1533326344855	647.2397870327732	802.0015450683022	690.9766976605806	668.260296235963	742.1465357960006	637.764649593815	809.5930789744435
ENSDARG00000058800	8.05392248252466e-5	0.005656709267158248	0.4864489878046986	19	7413942	7420867	-1	protein_coding	rab25a	RAB25, member RAS oncogene family a [Source:ZFIN;Acc:ZDB-GENE-041212-69]	189	166	126	216	170	128	104	126	203	96	127	184	196.626843065141	187.688403680679	170.9587400763856	161.7654682611145	168.52605822515662	168.38758687031498	130.12193554930332	128.98231689664172	144.1624230987253	106.97607723185594	92.77904982636254	148.07666653210498
ENSDARG00000008170	8.1112447145851e-5	0.005681232313212851	0.558386647843087	10	42358426	42372811	1	protein_coding	dbnla	drebrin-like a [Source:ZFIN;Acc:ZDB-GENE-040704-42]	327	200	168	316	207	173	146	116	262	164	201	221	340.1956491127043	226.13060684419153	227.94498676851413	236.65688875237123	205.20525913298482	227.58634787941008	182.67117875190658	118.74562507944792	186.0618465609164	182.75079860442057	146.83928358345568	177.85295273693043
ENSDARG00000088439	8.152931504282454e-5	0.005694699126476077	0.5094493293872484	14	26224541	26227970	1	protein_coding	gm2a	GM2 ganglioside activator [Source:ZFIN;Acc:ZDB-GENE-050417-373]	335	340	266	568	242	263	217	209	286	243	337	344	348.5184784487949	384.4220316351256	360.91289571681403	425.3832683903382	239.90180053228178	345.9838698976003	271.5044232134502	213.94685897935014	203.10567983367207	270.78319549313534	246.19322670459982	276.8389852556745
ENSDARG00000027930	8.184727664063136e-5	0.005701202470393429	-0.3089163705079413	20	52273446	52314299	-1	protein_coding	naprt	nicotinate phosphoribosyltransferase [Source:NCBI gene;Acc:393864]	389	321	302	485	362	265	400	422	681	454	545	582	404.69757646740663	362.93962398492744	409.7582500243528	363.2233893825951	358.861371044157	348.61492594244896	500.46898288193586	431.98839468557776	483.61876911444296	505.9076985756521	398.1463161839967	468.3729343569842
ENSDARG00000011665	8.281445446563896e-5	0.005752768473907605	0.20875076265353207	3	39566999	39577052	1	protein_coding	aldoaa	aldolase a, fructose-bisphosphate, a [Source:ZFIN;Acc:ZDB-GENE-030131-8369]	8078	7455	6340	13059	9402	6030	5984	7398	10655	6584	10264	9879	8403.976922117508	8429.01837011724	8602.209619716545	9780.070601953215	9320.482349605427	7932.633975218745	7487.0159839137605	7573.104606359963	7566.751813383832	7336.775963484787	7498.300530848702	7950.268416688397
ENSDARG00000099960	8.533713989510024e-5	0.005911811972787614	0.5502993013355085	2	19163965	19215112	1	protein_coding	elovl1a	ELOVL fatty acid elongase 1a [Source:ZFIN;Acc:ZDB-GENE-041010-66]	163	122	148	176	158	116	70	94	164	105	123	169	169.57764772284648	137.93967017495683	200.8086788198815	131.80890006461183	156.63010117396908	152.60125060122294	87.58207200433877	96.22490308162159	116.46619403049728	117.00508447234243	89.85687502868183	136.00519915177034
ENSDARG00000021372	8.610649915993224e-5	0.005948212386414495	0.227305144388489	12	847187	850457	-1	protein_coding	tob1b	transducer of ERBB2, 1b [Source:ZFIN;Acc:ZDB-GENE-040426-2151]	3072	2981	2269	3737	3039	2144	2007	2770	3606	2194	3506	3347	3195.9664650587997	3370.476695012675	3078.614136772372	2798.6923837582635	3012.651123213241	2820.492080077776	2511.1031216101132	2835.563633362679	2560.835949231544	2444.849098403041	2561.286210167142	2693.5467547986705
ENSDARG00000057303	8.655482182408628e-5	0.005948212386414495	0.2564202655362753	1	38142354	38170906	1	protein_coding	galnt7	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7 [Source:ZFIN;Acc:ZDB-GENE-050522-284]	1101	956	779	1366	966	687	714	819	1154	845	1159	1035	1145.4293873794722	1080.9043007152356	1056.959194599241	1023.0168039105668	957.6245426205959	903.7677514055187	893.3371344442555	838.385059828171	819.5243165316699	941.6123464678986	846.7001476279856	832.9312492430905
ENSDARG00000011672	8.656637233630245e-5	0.005948212386414495	-0.2546693747213025	8	26586484	26609259	-1	protein_coding	sema3b	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B [Source:ZFIN;Acc:ZDB-GENE-081105-78]	490	401	303	657	530	364	454	537	803	521	821	703	509.77329683555075	453.39186672260405	411.1150654217844	492.0366326275566	525.4047697607824	478.85220016245825	568.0322955709972	549.7103505833063	570.2582549176178	580.5680858103849	599.7763772239657	565.7494378916837
ENSDARG00000075249	8.757705670725162e-5	0.006001395331925311	-0.2535979976594745	3	21280658	21348478	-1	protein_coding	fam171a2a	family with sequence similarity 171 member A2a [Source:ZFIN;Acc:ZDB-GENE-110606-5]	406	454	332	647	482	350	476	564	787	510	699	683	422.3835888065992	513.3164775363148	450.4627119473017	484.547490578431	477.8209415560323	460.43480784851755	595.5580896295037	577.3494184897296	558.8956994024473	568.3104102942347	510.6500458947041	549.6541480512375
ENSDARG00000103747	8.973521872900649e-5	0.006132712859498543	-0.21532761358048438	25	18563476	18577586	1	protein_coding	cav1	caveolin 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2415]	1339	1131	1029	1927	1509	1031	1272	1578	2412	1564	2147	1850	1393.0335601281683	1278.7685817039032	1396.163043957149	1443.157672866517	1495.9165991868315	1356.30939111949	1591.491365564556	1615.3499687531794	1712.9052439119478	1742.8185915689864	1568.477322655121	1488.8143102412728
ENSDARG00000077652	9.288000804506677e-5	0.006330571516082441	-0.4471264356215147	1	10118455	10124192	1	protein_coding	lratb.2	lecithin retinol acyltransferase b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-081022-106]	85	89	58	109	91	82	86	126	173	111	182	154	88.43006169596289	100.62812004566523	78.69529305103464	81.63164833546982	90.21100763817208	107.87329783879554	107.6008313196162	128.98231689664172	122.85763150778067	123.69108929933344	132.9589532944723	123.93373177143569
ENSDARG00000040432	9.464487783605394e-5	0.006433568036281897	-0.4053001713378666	2	55665095	55673225	1	protein_coding	klf2b	Kruppel-like factor 2b [Source:ZFIN;Acc:ZDB-GENE-011109-2]	419	293	269	374	328	265	354	381	693	441	688	540	435.9081864777465	331.2813390267406	364.9833419091089	280.09391263730015	325.1561593991257	348.61492594244896	442.91504985051324	390.01795823508326	492.1406857508208	491.42135478383824	502.6140652010821	434.5728256920472
ENSDARG00000023797	9.510322954029355e-5	0.006447439532069901	0.2982236061722542	18	35491473	35736591	-1	protein_coding	ryr1b	ryanodine receptor 1b (skeletal) [Source:ZFIN;Acc:ZDB-GENE-070705-417]	3403	3316	2591	4006	3775	2643	2623	2327	4186	2486	3921	3510	3540.3235288395495	3749.2454614766957	3515.5086947453574	3000.150304879744	3742.2698223527427	3476.9405632675193	3281.8253552482943	2382.078185860994	2972.728586656473	2770.234666649936	2864.461845426516	2824.723366998307
ENSDARG00000091260	9.656374909915836e-5	0.006528461961214333	0.3318421350591737	2	394166	424925	1	protein_coding	mylk4a	myosin light chain kinase family, member 4a [Source:ZFIN;Acc:ZDB-GENE-120824-2]	584	512	476	1031	705	504	496	501	759	421	705	626	607.5665415346156	578.8943535211304	645.8441291774567	772.1305452648568	698.8874767572671	663.0261233018653	620.5815387736005	512.8582600414087	539.011227250899	469.1346720272016	515.0333080912251	503.78257200596585
ENSDARG00000033361	9.681331877012775e-5	0.006528461961214333	0.516895159362097	21	31253048	31277336	1	protein_coding	asl	argininosuccinate lyase [Source:ZFIN;Acc:ZDB-GENE-040426-1152]	150	115	78	195	130	116	76	110	123	72	157	104	156.05305005169922	130.02509893541014	105.83160099966727	146.0382699579506	128.87286805453152	152.60125060122294	95.08910674756781	112.60360998913166	87.34964552287296	80.23205792389196	114.69536080896786	83.6955071703202
ENSDARG00000078878	9.715963980883488e-5	0.006534436783429731	-1.3372406790166464	1	454315	462165	-1	protein_coding	METTL21C	si:ch73-244f7.3 [Source:ZFIN;Acc:ZDB-GENE-121214-178]	11	7	9	3	15	7	23	18	41	16	37	26	11.443890337124609	7.914571239546704	12.211338576884685	2.2467426147377014	14.869946313984407	9.208696156970351	28.77696651571131	18.426045270948816	29.11654850762432	17.829346205309324	27.030116878546565	20.92387679258005
ENSDARG00000021494	9.755877458943779e-5	0.006543922565384114	0.30173206960900484	23	25832689	25865856	1	protein_coding	hnf4a	hepatocyte nuclear factor 4, alpha [Source:ZFIN;Acc:ZDB-GENE-030131-1077]	417	326	323	573	464	296	300	320	514	270	470	414	433.8274791437238	368.5928891560322	438.251373370417	429.127839414901	459.97700597925103	389.3962946376034	375.3517371614519	327.5741381502012	365.0220959248512	300.87021721459485	343.3555387274834	333.1724996972362
ENSDARG00000056464	9.99674690335191e-5	0.006687797301701521	0.5694197831955579	2	24304854	24308682	1	protein_coding	fitm1l	fat storage-inducing transmembrane protein 1 [Source:NCBI gene;Acc:503747]	147	102	92	234	199	92	74	96	131	92	160	121	152.93198905066524	115.32660949053768	124.82701656371012	175.24592394954072	197.2746210988598	121.02857806303889	92.58676183315814	98.27224144506035	93.0309232804582	102.51874068052861	116.88699190722839	97.37650353469947
ENSDARG00000075752	1.0042570766907223e-4	0.0067007732051298065	0.2308067000717008	10	36950773	37075361	-1	protein_coding	myo18aa	myosin XVIIIAa [Source:ZFIN;Acc:ZDB-GENE-080425-5]	1052	1022	765	1323	1127	783	734	842	1206	895	1208	1197	1094.4520576959171	1155.5274009738187	1037.9637790351983	990.8134930993264	1117.2286330573618	1030.058441558255	918.3605835883523	861.9294510077168	856.4526219559739	997.3290533594903	882.4967888995744	963.3030969507047
ENSDARG00000009702	1.0081489633422535e-4	0.006709085817727779	1.065071778623516	7	49695904	49715154	1	protein_coding	ascl1b	si:ch211-210p4.6 [Source:NCBI gene;Acc:560440]	121	68	32	59	42	48	22	38	41	32	43	33	125.8827937083707	76.88440632702512	43.418092717812215	44.185938089841464	41.635849679156344	63.145345076368116	27.525794058506474	38.899428905336386	29.11654850762432	35.65869241061865	31.41337907506763	26.55722823673622
ENSDARG00000043492	1.0289773539862209e-4	0.006829769845633673	1.4775155165425005	13	311380	318827	1	protein_coding	irf1a	interferon regulatory factor 1a [Source:ZFIN;Acc:ZDB-GENE-060421-4031]	23	18	14	18	12	11	9	8	7	4	3	9	23.928134341260545	20.35175461597724	18.995415564042844	13.48045568842621	11.895957051187526	14.470808246667694	11.260552114843557	8.189353453755029	4.971118037887079	4.457336551327331	2.1916310982605323	7.242880428200787
ENSDARG00000075643	1.0328235134882008e-4	0.006837399525977371	0.8881144905434337	3	29941777	29948955	1	protein_coding	ifi35	interferon-induced protein 35 [Source:ZFIN;Acc:ZDB-GENE-100311-2]	157	133	74	94	73	106	58	74	61	57	72	86	163.33552572077852	150.37685355138737	100.40433940994075	70.39793526178131	72.36707206139079	139.4459703769796	72.5680025178807	75.75151944723402	43.319742901587404	63.51704585641447	52.59914635825278	69.20974631391863
ENSDARG00000055632	1.0438281577389802e-4	0.006892255973820792	0.46983984567542375	15	24644016	24671419	1	protein_coding	smtnl	smoothelin, like [Source:ZFIN;Acc:ZDB-GENE-040212-1]	196	228	150	429	253	216	156	166	277	142	251	245	203.9093187342203	257.7888918023784	203.52230961474476	321.28419390749133	250.80642782920367	284.15405284365653	195.18290332395497	169.92908416541687	196.7142423563887	158.23544757212025	183.36646855446455	197.16730054546588
ENSDARG00000045672	1.0518003567375416e-4	0.00692685663508581	3.9480069357227867	4	13535054	13538714	-1	protein_coding	il26	interleukin 26 [Source:ZFIN;Acc:ZDB-GENE-060209-4]	5	7	5	5	2	4	0	0	0	0	0	2	5.201768335056641	7.914571239546704	6.7840769871581585	3.744571024562836	1.9826595085312544	5.262112089697343	0	0	0	0	0	1.6095289840446194
ENSDARG00000010680	1.05857718829011e-4	0.006953426064532575	-0.691741859030233	3	23092762	23096141	1	protein_coding	gngt2a	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2a [Source:ZFIN;Acc:ZDB-GENE-030131-7595]	163	110	257	297	203	174	282	356	462	255	515	472	169.57764772284648	124.37183376430535	348.7015571399293	222.42751885903246	201.2399401159223	228.90187590183442	352.8306329317648	364.4262286920988	328.0937905005472	284.15520514711733	376.2300052013914	379.84884023453014
ENSDARG00000086805	1.077658562968969e-4	0.007060473608288942	0.5732747327348047	24	32414643	32452355	-1	protein_coding	itprid1	ITPR interacting domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-091204-197]	92	86	78	129	69	60	35	64	97	56	84	74	95.71253736504218	97.23616094300236	105.83160099966727	96.60993243372117	68.40175304432827	78.93168134546015	43.791036002169385	65.51482763004023	68.88549281072095	62.40271171858264	61.36567075129491	59.552572409650914
ENSDARG00000112287	1.0892327849291163e-4	0.007117911665432409	0.35382035893027164	22	254390	263117	-1	protein_coding	zgc:66156	zgc:66156 [Source:ZFIN;Acc:ZDB-GENE-040426-1554]	1668	1346	1263	1900	1573	987	974	1015	1494	1272	1652	1614	1735.3099165748952	1521.858984061409	1713.6578469561507	1422.9369893338776	1559.3617034598315	1298.4261581328194	1218.641973317514	1039.0242194451694	1060.9786212290423	1417.4330233220912	1206.8581914421331	1298.8898901240077
ENSDARG00000033144	1.1207274680065439e-4	0.007304895874371702	0.8765098790046663	12	13319132	13331980	1	protein_coding	psme2	proteasome activator subunit 2 [Source:ZFIN;Acc:ZDB-GENE-991110-16]	215	141	57	180	83	110	56	86	89	80	86	95	223.67603840743553	159.42207782515504	77.33847765360301	134.8045568842621	82.28036960404705	144.70808246667693	70.06565760347102	88.03554962786656	63.20421505313572	89.14673102654662	62.82675815013526	76.45262674211942
ENSDARG00000060153	1.1645396851843143e-4	0.0075710009532944334	0.27570273089106956	6	45918981	45929465	1	protein_coding	h6pd	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) [Source:ZFIN;Acc:ZDB-GENE-110408-60]	563	608	443	969	618	444	404	484	720	499	713	689	585.7191145273777	687.4370448063423	601.0692210622128	725.6978645602776	612.6417881361576	584.0944419564051	505.47367271075524	495.45588395217925	511.314998182671	556.0527347780845	520.8776576865865	554.4827350033713
ENSDARG00000021789	1.1862085157631157e-4	0.007692152664238823	-0.36254301421328133	20	15015557	15021628	1	protein_coding	myoc	myocilin [Source:ZFIN;Acc:ZDB-GENE-050425-2]	642	500	394	920	681	386	627	643	1235	689	1138	956	667.9070542212726	565.3265171104788	534.5852665880628	689.0010685195618	675.0955626548921	507.7938166557936	784.4851306674344	658.2192838455604	877.0472538272204	767.7762209661328	831.358729940162	769.3548543733281
ENSDARG00000004954	1.1958902237660218e-4	0.007735152199894766	0.73165411993010665	3	29914427	29941357	-1	protein_coding	grna	granulin a [Source:ZFIN;Acc:ZDB-GENE-030131-8434]	129	115	54	137	74	69	48	73	71	45	73	95	134.20562304446133	130.02509893541014	73.26803146130811	102.60124607302171	73.3584018156564	90.77143354727917	60.056277945832306	74.72785026551465	50.42134009856894	50.14503620243247	53.329690057672956	76.45262674211942
ENSDARG00000017354	1.2053111763480931e-4	0.00777625060465799	0.38588701534045394	6	45874595	45905746	-1	protein_coding	epha2a	eph receptor A2 a [Source:ZFIN;Acc:ZDB-GENE-990415-63]	252	209	185	437	281	188	148	201	312	162	285	281	262.16912408685465	236.30648415218016	251.01084852485187	327.27550754679186	278.56366094864126	247.31926821577514	185.17352366631627	205.7575055255951	221.56983254582408	180.5221303287569	208.20495433475057	226.13882225826902
