Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count
ENSDARG00000058647	6.336456669205892e-4	0.02392617384985607	0.684931104316545	23	7505943	7545960	1	protein_coding	hck	HCK proto-oncogene, Src family tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-090313-72]	56	122	76	59	59	60	82	58	40	79	39	48	47	47	36	45	50	89	48	25	18	28	41	33	63.61854865641897	98.55449302643248	75.63248364083952	81.01630964628838	54.14734339177669	57.894744568998114	82.85872100465939	63.53548883548373	52.818892514453374	57.38058627705384	37.539732958912225	61.42764544598171	50.874628365624666	56.5261859785896	53.73765687696881	37.374573672555236	48.589461076493414	66.4193764111276	58.221424552880194	24.79500141282674	12.375252296039381	30.234204544780518	29.088891966829564	25.7064706095888
ENSDARG00000061710	6.344672576542778e-4	0.02392617384985607	0.5996495611775636	12	23647546	23658888	-1	protein_coding	map3k8	mitogen-activated protein kinase kinase kinase 8 [Source:ZFIN;Acc:ZDB-GENE-100316-8]	33	32	17	19	20	35	26	21	13	32	22	28	17	5	13	15	22	27	14	16	23	16	20	28	37.489501886818324	25.85035882660524	16.91779239334568	26.08999802168609	18.355031658229386	33.77193433191557	26.272277391721268	23.004228716295835	17.166140067197347	23.242769124882567	21.176259617847922	35.83279317682266	18.401461323736584	6.013424040275489	19.405264983349852	12.458191224185079	21.3793628736571	20.149698461802753	16.98124882792339	15.868800904209113	15.812822378272543	17.276688311303154	14.189703398453446	21.811550820257164
ENSDARG00000059049	6.529775200684875e-4	0.024585121866705594	0.22769984592191223	19	5690933	5699703	-1	protein_coding	zgc:174904	zgc:174904 [Source:ZFIN;Acc:ZDB-GENE-080204-76]	192	274	218	162	225	230	236	174	190	356	260	199	189	183	158	201	197	278	155	216	236	181	291	219	218.12073825057934	221.34369745280736	216.9458083381976	222.45156207963927	206.4941061550806	221.92985418115944	238.4714409402392	190.6064665064512	250.88973944365353	258.5758065143186	250.2648863927482	254.6687800781325	204.58095236389494	220.09131987408293	235.84860518225204	166.93976240408006	191.44247664138405	207.46726564374688	188.00668345200896	214.22881220682302	162.25330788140522	195.44253652161692	206.46018444749762	170.59748677272566
ENSDARG00000093093	6.569403742110404e-4	0.024695127854652735	0.3525514720147359	20	29586529	29613629	1	protein_coding	adam17b	ADAM metallopeptidase domain 17b [Source:ZFIN;Acc:ZDB-GENE-041001-199]	239	279	273	139	264	255	232	184	174	386	293	245	178	159	164	117	217	250	159	210	254	200	327	259	271.5148773015024	225.38281601946443	271.679842551963	190.86893289549295	242.28641788862788	246.052664418242	234.42955211074363	201.56086113325875	229.76218243787218	280.365902568896	282.0292758195201	313.53694029719827	192.674124448536	191.22688448076056	244.8048813284135	97.17389154864361	210.87826107198143	186.57128205372922	192.85846883141565	208.27801186774462	174.6285601774446	215.9586038912894	232.00165056471383	201.75684508737876
ENSDARG00000099519	6.6396638904815e-4	0.024856944690970755	-0.22208933595665115	2	13907452	13940917	1	protein_coding	cpdp	CPD photolyase [Source:ZFIN;Acc:ZDB-GENE-040426-1644]	201	333	224	187	245	242	249	199	166	377	270	198	241	239	198	436	290	352	208	263	428	247	457	318	228.34514785607524	269.00529653936076	222.91679388879018	256.78050684501574	224.84913781330997	233.50880309495906	251.60757963609984	217.99245307347005	219.1984039349815	273.8288737525227	259.89045894631545	253.38903746467454	260.86777523650096	287.4416691251684	295.5571128233285	362.1180915829796	281.8188742436618	262.6923651316507	252.29283972914752	260.8434148629373	294.2559990391586	266.7088758057424	324.23472265466125	247.71689860149206
ENSDARG00000018002	6.652261857531811e-4	0.024856944690970755	-0.2736030309890143	3	27770110	27777671	1	protein_coding	eci1	enoyl-CoA delta isomerase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6033]	294	439	393	303	433	399	350	258	321	550	357	276	372	370	310	794	490	549	335	417	645	431	502	538	333.9973804461996	354.63461015249067	391.09955356381494	416.0668105563623	397.3864354006662	385.00005138383744	353.66527258086325	282.62338137163454	423.87161242848833	399.4850943339191	343.6329401623504	353.2089613143948	402.6672713194123	444.99337898038624	462.7409342183426	659.4535888001968	476.17671854963544	409.71053538998933	406.3370255253097	413.58062356595	443.44654060807784	465.3907913857287	356.16155530118147	419.0933693320841
ENSDARG00000069074	6.654785213165453e-4	0.024856944690970755	-0.18720994273601432	8	21225064	21252659	1	protein_coding	cry3a	cryptochrome circadian regulator 3a [Source:ZFIN;Acc:ZDB-GENE-010426-4]	2108	2654	2658	1764	2439	2145	2100	2395	1674	3462	2666	2229	2169	2343	1863	2875	2856	3739	2101	2769	4185	2554	4415	3618	2394.7839387094855	2143.964135181572	2645.146598912519	2422.250342644961	2238.3961107210735	2069.7371183416826	2121.9916354851794	2623.577513120406	2210.4706517298737	2514.5770846982327	2566.1776427810255	2852.5462853977756	2347.8099771285088	2817.8905052730943	2780.9237433831363	2387.8199846354732	2775.430016689304	2790.360094395574	2548.40027053336	2746.2943564846896	2877.2461588291562	2757.7913716917656	3132.3770252085983	2818.363959560372
ENSDARG00000042172	6.6575453309348e-4	0.024856944690970755	0.395455439770714	8	31872992	31899329	1	protein_coding	c7a	complement component 7a [Source:ZFIN;Acc:ZDB-GENE-081104-392]	310	332	331	219	240	386	348	238	267	496	356	190	230	191	214	233	296	309	159	246	456	226	319	165	352.1741086337479	268.19747282602935	329.3993695410248	300.72155614469756	220.26037989875263	372.45619006055455	351.64432816611543	260.7145921180195	352.56610753397626	360.2629214356798	342.67038290699367	243.15109655701093	248.960947321142	229.7127983385237	319.44051587975906	193.51723701567488	287.64960957284103	230.6021046184093	192.85846883141565	243.98281390221513	313.50639149966435	244.03322239715703	226.32576920533245	128.53235304794399
ENSDARG00000004877	6.664846890159107e-4	0.024856944690970755	0.23196603620269743	20	33601046	33705044	-1	protein_coding	rock2b	rho-associated, coiled-coil containing protein kinase 2b [Source:ZFIN;Acc:ZDB-GENE-060125-2]	410	575	415	286	473	463	432	445	385	688	476	363	417	368	270	327	435	539	290	425	626	347	517	422	465.77865980592463	464.4986351655629	412.99316724932106	392.7231281159064	434.096498717125	446.7544455907688	436.5239935855226	487.47056089293557	508.38184045161375	499.7195361849752	458.1772535498005	464.54656868523665	451.3770218822444	442.58800936427605	403.0324265772661	271.5885686872347	422.7283113654927	402.2476841078402	351.7544400069845	421.5150240180546	430.3837742955918	374.6881777513871	366.8038328500216	328.7312302195901
ENSDARG00000099960	6.685752824388922e-4	0.02489577032880773	0.4197744137378425	2	19163965	19215112	1	protein_coding	elovl1a	ELOVL fatty acid elongase 1a [Source:ZFIN;Acc:ZDB-GENE-041010-66]	116	199	128	194	202	176	163	122	148	176	158	116	133	115	108	185	143	145	70	94	164	105	123	169	131.781279359725	160.75691895295134	127.38102507930867	266.3926113793211	185.3858197481168	169.82458406906113	164.70696980194487	133.643614447052	195.4299023034775	127.83523018685412	152.08404634636236	148.45014316112247	143.96437388570385	138.30875292633627	161.21297063090645	153.65102509828264	138.96585867877116	108.21134359116294	84.90624413961696	93.22920531222854	112.7522986972477	113.37826704292694	87.26667590048869	131.6482888794093
ENSDARG00000094901	6.712670635436482e-4	0.024924107585319388	-0.8926027502191066	3	36807642	36824190	-1	protein_coding	abcc6b.2	ATP-binding cassette, sub-family C (CFTR/MRP), member 6b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-110208-2]	6	4	10	10	7	18	13	9	8	19	9	3	9	9	11	14	21	21	9	23	56	18	29	23	6.816273070330604	3.231294853325655	9.95164258432099	13.731577906150573	6.424261080380285	17.368423370699436	13.136138695860634	9.858955164126787	10.563778502890676	13.800394167899025	8.663015298210514	3.839227840373857	9.741950112566427	10.82416327249588	16.419839601296026	11.62764514257274	20.407573652127233	15.671987692513254	10.916517103665036	22.8114012998006	38.50078492101141	19.436274350216046	20.575069927757497	17.916631030925526
ENSDARG00000018587	6.714378055235704e-4	0.024924107585319388	1.6238847191744972	1	40140498	40146782	1	protein_coding	zgc:152658	zgc:152658 [Source:ZFIN;Acc:ZDB-GENE-060929-68]	6	24	2	6	18	3	15	7	2	4	2	10	4	0	0	5	2	11	2	3	3	1	2	3	6.816273070330604	19.38776911995393	1.990328516864198	8.238946743690343	16.519528492406447	2.8947372284499058	15.157083110608424	7.668076238765278	2.640944625722669	2.905346140610321	1.9251145107134475	12.797426134579522	4.3297556055850785	0	0	4.152730408061693	1.9435784430597365	8.209136410364085	2.4258926897033417	2.975400169539209	2.0625420493398967	1.0797930194564471	1.4189703398453446	2.3369518735989816
ENSDARG00000091561	6.725878867011609e-4	0.02492778855086178	1.1371408430977603	4	49969199	49987980	-1	protein_coding	si:dkey-156k2.4	si:dkey-156k2.4 [Source:ZFIN;Acc:ZDB-GENE-110913-8]	56	20	17	12	53	67	73	10	25	67	44	13	13	13	9	36	25	50	3	24	9	10	24	11	63.61854865641897	16.156474266628276	16.91779239334568	16.477893487380687	48.640833894307875	64.64913143538124	73.76447113829433	10.95439462680754	33.01180782153336	48.66454785522288	42.352519235695844	16.63665397495338	14.071705718151504	15.634902504716273	13.434414219242203	29.899658938044187	24.294730538246707	37.31425641074584	3.638839034555012	23.80320135631367	6.187626148019691	10.79793019456447	17.027644078144135	8.5688235365296
ENSDARG00000104200	6.866493468231697e-4	0.025409239479946312	0.24327225506850625	15	17887307	17936128	1	lincRNA	BX901923.2	alpha-2-macroglobulin-like protein 1 [Source:NCBI gene;Acc:407643]	675	1079	699	665	910	757	790	610	568	1034	841	640	692	541	547	815	678	1056	459	547	805	693	774	856	766.8307204121929	871.6417866845954	695.6198166440372	913.149930759013	835.1539404494371	730.4386939788595	798.2730438253769	668.2180722352599	750.0282737052379	751.0319773477679	809.5106517550047	819.0352726130894	749.0477197662185	650.652481157808	816.5138419917206	676.8950565140559	658.8730921972507	788.0770953949522	556.7423722869169	542.5146309126491	553.448783239539	748.2965624833178	549.1415215201483	666.8102679335761
ENSDARG00000027495	6.925908008388197e-4	0.025589180367440505	-0.1733695344027203	23	40410644	40438581	1	protein_coding	elovl4b	ELOVL fatty acid elongase 4b [Source:ZFIN;Acc:ZDB-GENE-030131-7672]	391	535	466	374	494	471	462	440	406	737	531	415	489	474	404	650	569	720	473	489	712	551	692	780	444.19379508321106	432.1856866323064	463.74654442935815	513.5610136900315	453.36928195826584	454.47374486663523	466.83815980673944	481.9933635795318	536.1117590217018	535.3100264074517	511.11790259442034	531.0931845850502	529.3126227827757	570.0725990181164	603.0559271748723	539.8549530480201	552.9480670504951	537.3252923147401	573.7236211148403	484.990227634891	489.5099797100022	594.9659537205023	490.96373758648923	607.6074871357353
ENSDARG00000056615	6.962757420567601e-4	0.025658818032742923	0.4783182067460981	11	29795155	29818866	-1	protein_coding	cybb	cytochrome b-245, beta polypeptide (chronic granulomatous disease) [Source:ZFIN;Acc:ZDB-GENE-040426-1380]	140	147	76	59	83	100	75	102	42	137	71	62	67	56	63	71	63	98	50	63	61	62	84	97	159.04637164104744	118.75008585971783	75.63248364083952	81.01630964628838	76.17338138165195	96.49124094833019	75.78541555304211	111.7348251934369	55.45983714017605	99.50810531590349	68.3415651303274	79.34404203439304	72.52340639355006	67.35034925108549	94.04089953469543	58.96877179447604	61.2227209563817	73.13594256506185	60.64731724258354	62.48340356032338	41.93835500324457	66.94716720629971	59.59675427350447	75.56144391303374
ENSDARG00000021483	6.968765566433547e-4	0.025658818032742923	-0.15383397739851168	8	1222132	1267247	-1	protein_coding	cdc14b	cell division cycle 14B [Source:ZFIN;Acc:ZDB-GENE-040426-820]	586	794	810	491	769	817	635	672	523	1043	742	541	667	601	567	1076	806	1012	663	817	1210	690	1074	1028	665.7226698689557	641.4120283851425	806.0830493300002	674.2204751919932	705.7509672589199	788.3334385478577	641.6498516824232	736.1353189214667	690.607019626478	757.5690061641412	714.2174834746891	692.3407538807521	721.9867472313118	722.8135696411139	846.3680958122588	893.6675838148763	783.2621125530738	755.2405497534959	804.1834266366577	810.3006461711778	831.891959900425	745.0571834249484	761.9870724969501	800.7955086865844
ENSDARG00000109626	6.977208107554463e-4	0.025658818032742923	1.389406408616828	12	46283843	46315898	-1	protein_coding	si:ch211-226h7.3	si:ch211-226h7.3 [Source:ZFIN;Acc:ZDB-GENE-130531-9]	287	199	230	172	179	289	259	236	208	436	346	176	284	72	122	124	198	183	29	25	17	26	22	62	326.0450618641472	160.75691895295134	228.88777943938277	236.18313998578984	164.277533341153	278.8596863406743	261.71230170983875	258.52371319265797	274.65824107515755	316.68272932652496	333.04481035342644	225.23469996859959	307.41264799654056	86.59330617996704	182.11094830528322	102.98771411992998	192.4142658629139	136.57017846332977	35.175444000698455	24.79500141282674	11.687738279592748	28.074618505867623	15.60867373829879	48.29700538771229
ENSDARG00000032469	6.993261596681297e-4	0.02567804412899077	0.3229996311105137	18	16762806	16795262	-1	protein_coding	ampd3b	adenosine monophosphate deaminase 3b [Source:ZFIN;Acc:ZDB-GENE-030131-5929]	301	614	489	321	388	319	459	321	277	450	315	359	317	283	231	399	352	370	253	270	560	280	415	288	341.949699028252	496.00375998548805	486.6353223732964	440.7836507874334	356.08761416965007	307.80705862517334	463.80674318461774	351.63606752052203	365.7708306625896	326.8514408186611	303.205535437368	459.42759823140483	343.1331317426174	340.3598006795927	344.81663162721657	331.3878865633231	342.0698059785136	276.1254974395192	306.8754252474727	267.7860152585288	385.0078492101141	302.34204544780516	294.436345517909	224.34737986550226
ENSDARG00000105641	7.01900238502876e-4	0.025732725899981792	0.3189538804805512	7	34256520	34265481	-1	protein_coding	si:ch211-98n17.5	si:ch211-98n17.5 [Source:ZFIN;Acc:ZDB-GENE-160728-87]	410	524	370	398	421	325	437	378	351	527	390	295	425	238	263	445	389	457	224	312	407	243	373	459	465.77865980592463	423.2996257856608	368.21077561987664	546.5168006647928	386.37341640572856	313.5965330820731	441.5763546223921	414.07611689332504	463.4857818143284	382.77935402540976	375.3973295891223	377.5240709700959	460.03653309341456	286.2389843171133	392.5834377400777	369.5930063174907	378.02600717511876	341.052303594217	271.69998124677426	309.44161763207774	279.81820469377936	262.38970372791664	264.6379683811568	357.5536366606442
ENSDARG00000083588	7.077568696458402e-4	0.02590739652469032	-0.47718809904285336	22	22825790	22825878	-1	miRNA	dre-mir-181b-3	dre-mir-181b-3 [Source:miRBase;Acc:MI0039514]	19	29	16	23	22	19	26	19	20	28	28	24	23	22	30	49	33	42	24	24	51	29	45	46	21.58486472271358	23.426887686611	15.922628134913584	31.582629184146317	20.190534824052325	18.333335780182736	26.272277391721268	20.813349790934325	26.409446257226687	20.337422984272248	26.951603149988266	30.713822722990855	24.8960947321142	26.459065777212153	44.78138073080735	40.69675799900459	32.06904431048565	31.343975385026507	29.110712276440097	23.80320135631367	35.063214838778244	31.313997564236963	31.926832646520253	35.83326206185105
ENSDARG00000036832	7.118181877459e-4	0.026015912809449534	-0.5442695608104597	19	5356421	5358455	-1	protein_coding	cyt1l	type I cytokeratin, enveloping layer, like [Source:ZFIN;Acc:ZDB-GENE-061026-4]	2058	2590	3870	2082	1494	2019	2636	1636	1581	3316	3238	1935	2371	2588	1513	5629	3385	3214	2470	3802	7321	2920	6864	5347	2337.981663123397	2092.2634175283615	3851.285680132223	2858.9145200605494	1371.1208648697352	1948.1581547467865	2663.604738637587	1792.1389609457135	2087.6667266337695	2408.531950565956	3116.7603928450717	2476.3019570411375	2566.462635210555	3112.548283246593	2258.4743015237173	4675.143893395853	3289.5065148786043	2398.5604020827427	2995.9774717836267	3770.8238148626906	5033.290114405795	3152.995616812825	4869.906206349223	4165.227222711252
ENSDARG00000100292	7.260285957077298e-4	0.026494458907980536	0.6739344228940182	10	17077177	17083377	-1	protein_coding	fam166b	family with sequence similarity 166 member B [Source:NCBI gene;Acc:100009651]	17	26	17	26	22	19	17	12	20	17	18	11	15	3	9	11	11	12	11	15	18	11	20	18	19.312773699270046	21.00341654661676	16.91779239334568	35.70210255599149	20.190534824052325	18.333335780182736	17.178027525356214	13.145273552169048	26.409446257226687	12.347721097593864	17.326030596421027	14.077168748037474	16.236583520944045	3.6080544241652936	13.434414219242203	9.136006897735724	10.68968143682855	8.955421538579001	13.342409793368379	14.877000847696044	12.375252296039381	11.877723214020918	14.189703398453446	14.021711241593891
ENSDARG00000101206	7.287779894145848e-4	0.02655393841615046	0.4190306182310399	8	7839208	7851590	-1	protein_coding	zgc:113363	zgc:113363 [Source:ZFIN;Acc:ZDB-GENE-050327-7]	46	71	46	34	49	76	53	29	39	76	55	37	31	40	34	46	41	66	25	36	46	32	42	54	52.2580935392013	57.35548364653038	45.77755588787655	46.68736488091195	44.969827562662	73.33334312073094	53.55502699081643	31.767744417741866	51.49842020159204	55.2015766715961	52.94064904461981	47.35047669794423	33.555605943284355	48.107392322203914	50.752231494914994	38.205119754167576	39.8433580827246	49.25481846218451	30.32365862129177	35.704802034470504	31.625644756545086	34.55337662260631	29.798377136752237	42.065133724781674
ENSDARG00000018061	7.301662506122917e-4	0.02656371697012816	-0.24613474000021016	25	26827140	26833100	-1	protein_coding	neil1	nei-like DNA glycosylase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-994]	150	221	199	112	231	200	167	152	119	260	198	145	188	169	128	295	209	290	194	191	245	233	363	267	170.4068267582651	178.52904064624244	198.0376874279877	153.7936725488864	212.0006156525494	192.98248189666037	168.74885863144044	166.5067983274746	157.1362052304988	188.84749913967087	190.5863365606313	185.5626789514031	203.49851346249866	203.25373256131155	191.06722445144467	245.01109407563987	203.10394729974246	216.4226871823259	235.31159090122412	189.4338107939963	168.4409340294249	251.59177353335215	257.54311668193003	207.98871675030938
ENSDARG00000060153	7.325376118862824e-4	0.026609176346007072	0.1960451714407794	6	45918981	45929465	1	protein_coding	h6pd	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) [Source:ZFIN;Acc:ZDB-GENE-110408-60]	556	621	489	416	681	702	563	608	443	969	618	444	548	441	389	576	525	725	404	484	720	499	713	689	631.6413045173026	501.658525978808	486.6353223732964	571.2336408958638	624.9888279627106	677.3685114572779	568.8958527515028	666.0271933098984	584.9692345975711	703.8201025628503	594.8603838104553	568.2057203753308	593.1765179651557	530.3840003522981	580.6652368094686	478.394543008707	510.18934130318087	541.0567179558147	490.030323320075	480.0312273523257	495.0100918415752	538.8167167087671	505.86292615486536	536.7199469698995
